output_state,experiment,diagnosis
ok,14444706782533340_micro_set0_FLW_v1,success
ok,21924397281646853_micro_set0_PLT_VIL_v1,success
ok,2160938861104256_micro_set2_ACT_410_v1,success
ok,14450560865552019_micro_set2_RSD_v1,success
xx,20615051691669847_micro_set2_RSD_v1,AMP
xx,20617208911924833_micro_set1_ACT_40_v1,OOM
xx,21701217083770319_micro_set1_PLT_NET_v1,OOM
xx,19090992505787834_micro_set0_PLK_v1,OOM
ok,21719508648695625_micro_set2_RSD_v1,success
xx,144975981470711691_micro_set2_BTS_v1,AMP
ok,145179885326435280_micro_set2_TEX_ALOT_v1,success
xx,19235720153163372_micro_set1_MD_5_BIS_v1,OOM
xx,19315666074088932_micro_set0_BCT_v1,OOM
ok,19328141561523157_micro_set0_CRS_v1,success
xx,19239686620032181_micro_set2_PRT_v1,OOM
ok,22238760501654726_micro_set0_PLT_VIL_v1,success
xx,218603744650261235_micro_set1_TEX_DTD_v1,success
ok,22240226094353742_micro_set0_PLT_VIL_v1,success
xx,21985283336190460_micro_set1_INS_2_v1,batch_size>dataset_size
xx,21859113516930454_micro_set0_MD_MIX_v1,OOM
xx,22269947313891089_micro_set2_PLT_DOC_v1,AMP
ok,220429341967826613_micro_set1_DOG_v1,success
ok,128517760503808454_micro_set1_INS_2_v1,success
ok,20680899311035713_micro_set1_PNU_v1,success
ok,22105671789936650_micro_set1_APL_v1,success
ok,223306730500672059_micro_set2_PLT_DOC_v1,success
ok,145236065572817366_micro_set2_RSD_v1,success
xx,22140123806343725_micro_set0_PLT_VIL_v1,batch_size>dataset_size
ok,22155236843781402_micro_set2_PRT_v1,success
ok,22344806239226133_micro_set0_BRD_v1,success
xx,128582162366659451_micro_set2_RSD_v1,batch_size>dataset_size
ok,22415670825539446_micro_set2_AWA_v1,success
xx,128591765709990351_micro_set0_MD_MIX_v1,AMP
ok,145546182441686803_micro_set2_PRT_v1,success
ok,1937040113902102_micro_set1_MD_5_BIS_v1,success
ok,145799627172833569_micro_set2_FNG_v1,success
ok,20777663622359113_micro_set0_PLT_VIL_v1,success
ok,2080749976975795_micro_set1_PLT_NET_v1,success
ok,146105587673813544_micro_set2_TEX_ALOT_v1,success
ok,20834676305704621_micro_set0_RESISC_v1,success
ok,129247293009889704_micro_set0_SPT_v1,success
xx,19417019216697439_micro_set1_INS_2_v1,OOM
xx,19433982156992207_micro_set1_RSICB_v1,batch_size>dataset_size
ok,129313285282511446_micro_set0_BRD_v1,success
ok,14629349889451434_micro_set1_RSICB_v1,success
ok,22194841073924444_micro_set0_TEX_v1,success
ok,195724591556254321_micro_set2_PRT_v1,success
ok,14637985993073767_micro_set1_PLT_NET_v1,success
ok,22257106219124862_micro_set2_FNG_v1,success
ok,14639286713868569_micro_set1_PLT_NET_v1,success
ok,20941117504352896_micro_set1_MED_LF_v1,success
xx,20869490244887938_micro_set0_RESISC_v1,OOM
ok,22439299314069888_micro_set2_PRT_v1,success
xx,14707775001282685_micro_set0_BRD_v1,AMP
ok,22439299314069888_micro_set2_PRT_v1,success
xx,147331995182720048_micro_set1_DOG_v1,OOM
ok,147590134036107980_micro_set2_ACT_410_v1,success
xx,198014302129804307_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,19845513899660971_micro_set0_BCT_v1,success
xx,14785949557147473_micro_set2_AWA_v1,OOM
ok,1480795025513688_micro_set2_BTS_v1,success
xx,22311950971977178_micro_set2_ACT_410_v1,batch_size>dataset_size
xx,22314465717638248_micro_set0_PLK_v1,OOM
ok,22348144922915250_micro_set1_APL_v1,success
ok,22548034337754398_micro_set0_BRD_v1,success
xx,21175635973263784_micro_set2_FNG_v1,batch_size>dataset_size
ok,21274295515741977_micro_set2_TEX_ALOT_v1,success
ok,22646606891693899_micro_set1_PLT_NET_v1,success
xx,1989925881276827_micro_set1_MD_5_BIS_v1,AMP
xx,22689501330275592_micro_set0_FLW_v1,OOM
xx,1990892905664578_micro_set0_PLT_VIL_v1,batch_size>dataset_size
ok,21289579911912799_micro_set2_BTS_v1,success
xx,201060194029072173_micro_set0_PLT_VIL_v1,OOM
ok,21298090990571646_micro_set2_PLT_DOC_v1,success
xx,20221968005334384_micro_set0_BCT_v1,OOM
ok,12937057246008236_micro_set1_DOG_v1,success
xx,199086889389249772_micro_set1_DOG_v1,OOM
ok,202930879684212439_micro_set0_BRD_v1,success
xx,203286318309735280_micro_set0_CRS_v1,batch_size>dataset_size
ok,199270734914206598_micro_set0_CRS_v1,success
xx,224011674520804316_micro_set2_PLT_DOC_v1,OOM
ok,20343964847705133_micro_set2_MD_6_v1,success
ok,20530179387821268_micro_set1_MED_LF_v1,success
ok,14844798379623568_micro_set1_DOG_v1,success
ok,1295357324877644_micro_set2_PLT_DOC_v1,success
xx,129622402589859308_micro_set2_BTS_v1,OOM
ok,214558139500642541_micro_set0_BCT_v1,success
ok,129813001032097701_micro_set1_MED_LF_v1,success
ok,21623147391434952_micro_set1_ACT_40_v1,success
ok,22414633082684961_micro_set1_INS_2_v1,success
ok,13008116776024440_micro_set2_BTS_v1,success
xx,22433972862006827_micro_set0_SPT_v1,batch_size>dataset_size
ok,224376496348908262_micro_set2_PRT_v1,success
xx,22914093675539591_micro_set1_APL_v1,batch_size>dataset_size
ok,13023395953612266_micro_set0_TEX_v1,success
ok,13023395953612266_micro_set0_TEX_v1,success
xx,21768544303606699_micro_set0_CRS_v1,AMP
xx,2181769097305247_micro_set0_TEX_v1,batch_size>dataset_size
ok,14857982717611676_micro_set0_BCT_v1,success
ok,22539077950333879_micro_set2_MD_6_v1,success
ok,196839734168683200_micro_set2_FNG_v1,success
xx,14875801147483266_micro_set1_PLT_NET_v1,OOM
ok,130259132418511864_micro_set2_INS_v1,success
ok,148926659223708640_micro_set0_CRS_v1,success
ok,130942817398699697_micro_set2_PRT_v1,success
xx,2161802976976295_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
xx,220249827136025003_micro_set2_TEX_ALOT_v1,AMP
xx,220403859495281273_micro_set0_SPT_v1,AMP
xx,2167061288899121_micro_set1_MED_LF_v1,batch_size>dataset_size
ok,22145417878604338_micro_set2_BTS_v1,success
xx,15023768066226211_micro_set2_RSD_v1,AMP
ok,23386265841660406_micro_set0_BRD_v1,success
ok,150363085150565147_micro_set2_INS_v1,success
xx,131923443413591533_micro_set0_BRD_v1,AMP
ok,13195822199918941_micro_set1_MD_5_BIS_v1,success
ok,2246011045444581_micro_set0_BRD_v1,success
xx,216948414160493956_micro_set1_PNU_v1,OOM
xx,15033128975474100_micro_set0_SPT_v1,OOM
ok,21697934899096453_micro_set0_FLW_v1,success
ok,226393448640639_micro_set2_TEX_ALOT_v1,success
ok,1505622169979290_micro_set1_MED_LF_v1,success
xx,236043158494045696_micro_set0_MD_MIX_v1,batch_size>dataset_size
ok,226954986432839272_micro_set2_RSD_v1,success
ok,15081006583684922_micro_set2_ACT_410_v1,success
ok,22725220713974326_micro_set0_RESISC_v1,success
xx,206392740528047469_micro_set0_BRD_v1,diverged
ok,15105179108656731_micro_set2_PLT_DOC_v1,success
ok,22758764616042203_micro_set1_PLT_NET_v1,success
ok,20669209718147596_micro_set0_PLK_v1,success
xx,228096472457372019_micro_set0_RESISC_v1,AMP
xx,20819432147659619_micro_set2_AWA_v1,diverged
ok,22870769977556521_micro_set0_PLT_VIL_v1,success
xx,22885182340080245_micro_set0_PLT_VIL_v1,batch_size>dataset_size
ok,20833923306549903_micro_set1_PLT_NET_v1,success
ok,229241552608557649_micro_set2_ACT_410_v1,success
ok,20839445718300381_micro_set1_RSICB_v1,success
ok,151076334912546777_micro_set0_RESISC_v1,success
ok,22956093690452416_micro_set2_RSD_v1,success
ok,20235518941216807_micro_set2_AWA_v1,success
ok,19770555074994981_micro_set1_ACT_40_v1,success
ok,15207554150554722_micro_set1_ACT_40_v1,success
xx,198516680857787952_micro_set1_DOG_v1,OOM
ok,19886600658121129_micro_set0_MD_MIX_v1,success
ok,2296007032649384_micro_set2_RSD_v1,success
ok,19889584013922752_micro_set1_TEX_DTD_v1,success
xx,237648773257569013_micro_set1_TEX_DTD_v1,OOM
ok,237687935371090376_micro_set0_MD_MIX_v1,success
ok,15222044902001422_micro_set1_INS_2_v1,success
ok,13202653071421710_micro_set0_TEX_v1,success
xx,2094627539288895_micro_set1_ACT_40_v1,OOM
ok,204127198949135048_micro_set1_ACT_40_v1,success
ok,238577660506983433_micro_set2_FNG_v1,success
ok,238949625961038656_micro_set1_ACT_40_v1,success
ok,20422095818231178_micro_set2_PLT_DOC_v1,success
xx,152288578123515647_micro_set0_RESISC_v1,batch_size>dataset_size
ok,15251555113177188_micro_set0_RESISC_v1,success
ok,15266928104339750_micro_set0_PLT_VIL_v1,success
ok,152673454207274267_micro_set2_TEX_ALOT_v1,success
ok,15328002872825426_micro_set0_BRD_v1,success
xx,20482742173875821_micro_set2_RSD_v1,batch_size>dataset_size
ok,20579685197366983_micro_set0_PLT_VIL_v1,success
ok,2058583216026356_micro_set1_PNU_v1,success
ok,1536298286132649_micro_set0_PLK_v1,success
ok,2284611642808910_micro_set1_TEX_DTD_v1,success
ok,153743629534486544_micro_set1_TEX_DTD_v1,success
ok,217470171826329876_micro_set2_INS_v1,success
xx,20634148079658967_micro_set1_ACT_40_v1,OOM
xx,2073373826569270_micro_set1_DOG_v1,batch_size>dataset_size
ok,20739497124240082_micro_set0_FLW_v1,success
ok,231517492644395016_micro_set2_ACT_410_v1,success
ok,1996724392547760_micro_set2_AWA_v1,success
xx,23180100983126315_micro_set0_BCT_v1,diverged
ok,20004684503901189_micro_set1_TEX_DTD_v1,success
ok,208461504008210862_micro_set2_FNG_v1,success
ok,15380419341653640_micro_set0_PLK_v1,success
ok,2330016189511376_micro_set1_MD_5_BIS_v1,success
ok,20179258661594334_micro_set2_FNG_v1,success
ok,23309284459567072_micro_set2_BTS_v1,success
xx,20181485448405319_micro_set2_MD_6_v1,success
ok,202822676102721016_micro_set2_BTS_v1,success
ok,24087197450522449_micro_set0_PLK_v1,success
xx,22303493892309128_micro_set1_RSICB_v1,OOM
ok,21813233007464376_micro_set1_INS_2_v1,success
xx,132263086910570584_micro_set2_PRT_v1,batch_size>dataset_size
ok,20999683176835358_micro_set1_ACT_40_v1,success
ok,15401410009118020_micro_set2_BTS_v1,success
ok,1540960539338659_micro_set2_INS_v1,success
xx,241064563505848707_micro_set0_BRD_v1,diverged
ok,1542065923721831_micro_set2_BTS_v1,success
ok,24120272736967761_micro_set2_ACT_410_v1,success
ok,24135112520697146_micro_set2_PLT_DOC_v1,success
ok,21940945174970847_micro_set1_DOG_v1,success
xx,24290138600421832_micro_set0_SPT_v1,success
xx,22680458483715789_micro_set0_BRD_v1,AMP
ok,243314625649250361_micro_set1_RSICB_v1,success
ok,24412669511977375_micro_set1_PNU_v1,success
ok,219749076930869646_micro_set2_ACT_410_v1,success
ok,2446886837367302_micro_set0_BCT_v1,success
xx,24526338137723269_micro_set1_ACT_40_v1,AMP
ok,247174592543386188_micro_set0_CRS_v1,success
ok,22124109688419734_micro_set2_ACT_410_v1,success
xx,22130792108313244_micro_set1_ACT_40_v1,batch_size>dataset_size
ok,22725945431954157_micro_set0_FLW_v1,success
xx,2046721010775017_micro_set2_BTS_v1,OOM
xx,23367578170373818_micro_set2_PLT_DOC_v1,batch_size>dataset_size
xx,24766824247784656_micro_set1_PLT_NET_v1,OOM
ok,233822671026300079_micro_set2_BTS_v1,success
xx,248541117923032405_micro_set1_MD_5_BIS_v1,OOM
xx,154332231865425247_micro_set1_ACT_40_v1,OOM
ok,154557623922092692_micro_set1_PNU_v1,success
ok,155402416929151318_micro_set0_SPT_v1,success
xx,23462590091648159_micro_set0_MD_MIX_v1,AMP
ok,235398024570511180_micro_set0_SPT_v1,success
xx,13258727566986792_micro_set1_TEX_DTD_v1,OOM
ok,155603388321449610_micro_set2_FNG_v1,success
xx,210088523358732465_micro_set0_PLK_v1,OOM
ok,23341046220400842_micro_set1_MD_5_BIS_v1,success
xx,210211982770452014_micro_set0_CRS_v1,OOM
xx,15565097831652788_micro_set1_MED_LF_v1,OOM
xx,1556518783161922_micro_set1_DOG_v1,batch_size>dataset_size
ok,22726187607518893_micro_set0_PLT_VIL_v1,success
ok,155668876137124104_micro_set2_TEX_ALOT_v1,success
ok,21131681401651656_micro_set2_BTS_v1,success
ok,24896414855493440_micro_set1_APL_v1,success
xx,24936343208050462_micro_set0_BRD_v1,batch_size>dataset_size
ok,235898765839371728_micro_set0_FLW_v1,success
ok,15651263357092037_micro_set2_RSD_v1,success
xx,13269633716735584_micro_set1_APL_v1,success
xx,13284276258817087_micro_set1_PLT_NET_v1,diverged
ok,233742654956709914_micro_set2_FNG_v1,success
xx,156571497848665953_micro_set2_INS_v1,OOM
xx,133018901753162489_micro_set1_RSICB_v1,batch_size>dataset_size
ok,132725801488478_micro_set2_PRT_v1,success
ok,235546483462541138_micro_set2_TEX_ALOT_v1,success
xx,249510618553302718_micro_set2_INS_v1,batch_size>dataset_size
xx,25078074468719489_micro_set1_TEX_DTD_v1,batch_size>dataset_size
ok,250909649843891562_micro_set2_AWA_v1,success
xx,236358054744370101_micro_set0_TEX_v1,AMP
ok,2366135803050331_micro_set2_ACT_410_v1,success
xx,22865464448556982_micro_set2_MD_6_v1,batch_size>dataset_size
ok,15730624009691398_micro_set1_ACT_40_v1,success
ok,22890412308437443_micro_set2_PLT_DOC_v1,success
ok,23737826689108516_micro_set1_INS_2_v1,success
ok,157342567647695824_micro_set0_TEX_v1,success
xx,23746142303160594_micro_set0_BRD_v1,success
ok,237838537763026268_micro_set2_TEX_ALOT_v1,success
ok,238147301763432979_micro_set2_INS_v1,success
ok,157492324457058708_micro_set2_PRT_v1,success
xx,23893717370404613_micro_set0_PLT_VIL_v1,AMP
xx,2120246964278675_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,23589795856318386_micro_set1_APL_v1,success
ok,21326162695749167_micro_set0_PLT_VIL_v1,success
xx,23616191378531302_micro_set2_FNG_v1,batch_size>dataset_size
ok,23641251740197596_micro_set0_FLW_v1,success
ok,23679780161872628_micro_set2_PRT_v1,success
ok,21411901028993027_micro_set0_BCT_v1,success
xx,13318265295907541_micro_set2_PLT_DOC_v1,batch_size>dataset_size
ok,22960284183935122_micro_set0_CRS_v1,success
xx,13318670311171942_micro_set1_DOG_v1,OOM
xx,133706524030881532_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
xx,157846940366756925_micro_set1_INS_2_v1,OOM
ok,157928582671726098_micro_set2_AWA_v1,success
ok,22980058382432216_micro_set0_FLW_v1,success
ok,158004329698705698_micro_set1_PLT_NET_v1,success
xx,25100514010225187_micro_set2_PLT_DOC_v1,batch_size>dataset_size
xx,241433039753372325_micro_set2_RSD_v1,AMP
xx,224105236529199349_micro_set1_PNU_v1,diverged
ok,2419872122082361_micro_set1_MD_5_BIS_v1,success
ok,224409946054645495_micro_set2_ACT_410_v1,success
xx,13405202814474899_micro_set2_AWA_v1,batch_size>dataset_size
xx,2422228961399165_micro_set0_PLK_v1,batch_size>dataset_size
xx,2054409917162075_micro_set0_PLT_VIL_v1,batch_size>dataset_size
ok,243408876574569672_micro_set0_RESISC_v1,success
ok,13413030891083222_micro_set1_PLT_NET_v1,success
ok,205601623962250411_micro_set0_CRS_v1,success
ok,13421368643448668_micro_set2_AWA_v1,success
xx,214508871097264600_micro_set2_PLT_DOC_v1,batch_size>dataset_size
ok,13442210457758066_micro_set1_TEX_DTD_v1,success
ok,15812606573505327_micro_set1_PLT_NET_v1,success
ok,15849564201306282_micro_set0_RESISC_v1,success
ok,158513676528509820_micro_set1_MED_LF_v1,success
xx,21479238240316680_micro_set0_BRD_v1,OOM
ok,22539513098455504_micro_set0_BRD_v1,success
xx,225726724783711492_micro_set0_BRD_v1,batch_size>dataset_size
ok,21549166728718364_micro_set0_BRD_v1,success
xx,21557515979108123_micro_set1_APL_v1,batch_size>dataset_size
ok,22619966502914834_micro_set1_ACT_40_v1,success
ok,21561917849631762_micro_set0_PLK_v1,success
xx,22676072439897299_micro_set2_AWA_v1,AMP
ok,227054807087546064_micro_set2_FNG_v1,success
ok,2270801363377450_micro_set0_FLW_v1,success
ok,215628186491789068_micro_set2_FNG_v1,success
ok,134447398188368983_micro_set1_TEX_DTD_v1,success
xx,21569734766501083_micro_set2_MD_6_v1,diverged
xx,159108321040090_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
ok,22853751938969533_micro_set0_MD_MIX_v1,success
ok,20668957788147897_micro_set0_RESISC_v1,success
ok,21665847816123048_micro_set1_MED_LF_v1,success
xx,20823349523765130_micro_set2_TEX_ALOT_v1,OOM
xx,2089744310191599_micro_set0_MD_MIX_v1,diverged
xx,209061436241685296_micro_set0_BRD_v1,diverged
ok,22919791588980242_micro_set0_SPT_v1,success
ok,230116861297683025_micro_set1_MED_LF_v1,success
xx,244544293745948284_micro_set1_ACT_40_v1,batch_size>dataset_size
ok,22920996651568927_micro_set2_ACT_410_v1,success
ok,244730583575227698_micro_set0_CRS_v1,success
xx,207493369308410333_micro_set1_PNU_v1,OOM
ok,23019359677377847_micro_set2_RSD_v1,success
ok,25314324433750998_micro_set0_SPT_v1,success
ok,23061250616031407_micro_set2_PLT_DOC_v1,success
ok,21665852062312470_micro_set0_TEX_v1,success
xx,23070697014277942_micro_set1_PNU_v1,batch_size>dataset_size
xx,23080249952865124_micro_set1_TEX_DTD_v1,batch_size>dataset_size
xx,21476020181044417_micro_set1_APL_v1,batch_size>dataset_size
ok,214992451147631922_micro_set0_SPT_v1,success
xx,23164123458197114_micro_set2_BTS_v1,success
xx,13463602023823853_micro_set2_TEX_ALOT_v1,success
ok,15927739214224476_micro_set1_RSICB_v1,success
xx,23199665995934967_micro_set2_FNG_v1,OOM
xx,25345726705062483_micro_set1_TEX_DTD_v1,OOM
ok,15928410780331015_micro_set0_RESISC_v1,success
ok,134731034829884946_micro_set0_FLW_v1,success
xx,233417166010258987_micro_set0_RESISC_v1,success
xx,134794491265204432_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,23354962563817747_micro_set0_RESISC_v1,batch_size>dataset_size
ok,25405884080661974_micro_set1_TEX_DTD_v1,success
ok,254801367881343837_micro_set0_BRD_v1,success
xx,2346466245679207_micro_set0_PLK_v1,success
xx,2550511915636107_micro_set1_MED_LF_v1,AMP
xx,209751705974586989_micro_set0_FLW_v1,AMP
xx,23013695973180757_micro_set1_PNU_v1,OOM
ok,13480722015667031_micro_set1_PLT_NET_v1,success
ok,25513103876558960_micro_set0_BCT_v1,success
ok,210522869560890_micro_set0_FLW_v1,success
ok,23015399861133886_micro_set1_PNU_v1,success
ok,134877508127157180_micro_set2_MD_6_v1,success
ok,135300298459944567_micro_set0_CRS_v1,success
xx,13554546699620968_micro_set0_CRS_v1,batch_size>dataset_size
ok,2306716039085372_micro_set0_BCT_v1,success
xx,215333389008219292_micro_set0_BCT_v1,batch_size>dataset_size
ok,2106332331746289_micro_set1_MED_LF_v1,success
xx,210793442699747536_micro_set0_PLK_v1,batch_size>dataset_size
ok,21095952564523692_micro_set2_ACT_410_v1,success
xx,25589553313421547_micro_set2_RSD_v1,diverged
xx,25676309381691653_micro_set1_MED_LF_v1,batch_size>dataset_size
ok,25717043711373426_micro_set0_TEX_v1,success
ok,16066372716428170_micro_set2_TEX_ALOT_v1,success
xx,21599094988820472_micro_set2_BTS_v1,OOM
xx,21626930458174819_micro_set2_MD_6_v1,AMP
ok,216700623601087_micro_set1_TEX_DTD_v1,success
ok,25779569054933184_micro_set2_PRT_v1,success
ok,161169739678969228_micro_set0_PLT_VIL_v1,success
ok,13566157502897918_micro_set2_RSD_v1,success
ok,25888964145228693_micro_set2_BTS_v1,success
xx,217439405755414640_micro_set2_INS_v1,OOM
xx,21926976147699947_micro_set2_RSD_v1,batch_size>dataset_size
ok,21774573057829602_micro_set0_SPT_v1,success
xx,21795948859695623_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,24508971911516741_micro_set1_RSICB_v1,batch_size>dataset_size
ok,24550584109308864_micro_set2_INS_v1,success
ok,26219757382018097_micro_set1_ACT_40_v1,success
ok,22019881378691349_micro_set0_PLT_VIL_v1,success
xx,26262339822549828_micro_set2_ACT_410_v1,OOM
ok,22020379579918986_micro_set2_TEX_ALOT_v1,success
xx,26274991047511282_micro_set2_MD_6_v1,batch_size>dataset_size
ok,220414408189827698_micro_set1_ACT_40_v1,success
ok,23196860641300144_micro_set0_CRS_v1,success
ok,24717787293995910_micro_set1_RSICB_v1,success
xx,26425018985498854_micro_set2_BTS_v1,batch_size>dataset_size
ok,23216711555843901_micro_set1_PNU_v1,success
ok,26450431854069876_micro_set0_SPT_v1,success
ok,23275839353369886_micro_set2_PLT_DOC_v1,success
xx,23279553383881983_micro_set1_APL_v1,AMP
ok,26482993369954688_micro_set1_TEX_DTD_v1,success
ok,2403622972793911_micro_set0_TEX_v1,success
xx,266282635242392027_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
ok,24046341449532993_micro_set1_ACT_40_v1,success
xx,266322216400778807_micro_set1_PNU_v1,batch_size>dataset_size
xx,26757721581298225_micro_set2_FNG_v1,AMP
ok,16179124600681327_micro_set0_SPT_v1,success
xx,2477238143409516_micro_set1_MED_LF_v1,NoCUDA
ok,22045885620615801_micro_set1_APL_v1,success
ok,21110783024045975_micro_set1_RSICB_v1,success
ok,2208752863411997_micro_set1_DOG_v1,success
ok,22102661530831092_micro_set2_INS_v1,success
xx,242498718569298957_micro_set2_AWA_v1,OOM
xx,24305182601708447_micro_set0_MD_MIX_v1,batch_size>dataset_size
xx,2439157401336597_micro_set2_TEX_ALOT_v1,AMP
ok,23344645558343457_micro_set2_AWA_v1,success
xx,2439560718961082_micro_set0_PLK_v1,OOM
xx,162865195920262474_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
ok,16288586954513003_micro_set1_MED_LF_v1,success
ok,2488136020324186_micro_set1_PNU_v1,success
xx,248970433891721833_micro_set1_APL_v1,OOM
xx,23410252105753667_micro_set2_AWA_v1,AMP
ok,2357295739784222_micro_set1_MED_LF_v1,success
ok,2115735427110899_micro_set0_SPT_v1,success
xx,23434949253928717_micro_set2_MD_6_v1,AMP
ok,23581607258715705_micro_set0_PLK_v1,success
ok,13617768474427295_micro_set0_FLW_v1,success
ok,2364920240859323_micro_set1_PNU_v1,success
ok,237372423318095991_micro_set2_PLT_DOC_v1,success
xx,23774556292824077_micro_set0_FLW_v1,batch_size>dataset_size
ok,2382204527272129_micro_set2_PRT_v1,success
ok,22287109903225120_micro_set0_CRS_v1,success
ok,23887165898639638_micro_set0_BRD_v1,success
xx,234927450150734788_micro_set2_BTS_v1,batch_size>dataset_size
ok,22056649402003469_micro_set0_FLW_v1,success
ok,24510483316190761_micro_set2_ACT_410_v1,success
ok,23550590095527001_micro_set0_PLK_v1,success
xx,23510797942138356_micro_set2_RSD_v1,success
xx,23566258261866599_micro_set0_RESISC_v1,batch_size>dataset_size
ok,16313441440404986_micro_set2_MD_6_v1,success
ok,16330602743285213_micro_set1_RSICB_v1,success
ok,23654394618960513_micro_set0_PLT_VIL_v1,success
ok,24984900450578114_micro_set2_PRT_v1,success
xx,26796285909155302_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
xx,26860348630287787_micro_set1_PNU_v1,AMP
ok,236889235890857736_micro_set0_RESISC_v1,success
ok,26872021404196838_micro_set1_DOG_v1,success
xx,13676906801166019_micro_set2_PRT_v1,OOM
xx,2128584044769424_micro_set2_PLT_DOC_v1,batch_size>dataset_size
ok,13679597020714012_micro_set1_PNU_v1,success
xx,13679893866052942_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
ok,21399184663253425_micro_set0_CRS_v1,success
ok,22260156008594735_micro_set1_MD_5_BIS_v1,success
ok,13711479896377593_micro_set0_SPT_v1,success
xx,1634653881695899_micro_set0_SPT_v1,diverged
ok,23800347585072285_micro_set1_INS_2_v1,success
ok,239098338607632061_micro_set0_PLT_VIL_v1,success
ok,21484387295956341_micro_set1_MED_LF_v1,success
ok,22409568056443765_micro_set2_AWA_v1,success
ok,2150919873536006_micro_set0_RESISC_v1,success
ok,13773630534633343_micro_set1_INS_2_v1,success
ok,22440789065406086_micro_set0_PLK_v1,success
xx,16413351971962257_micro_set0_CRS_v1,OOM
ok,16437651619176505_micro_set0_SPT_v1,success
ok,21529061122964636_micro_set1_DOG_v1,success
ok,24106882516086413_micro_set2_TEX_ALOT_v1,success
ok,22365935700044144_micro_set0_FLW_v1,success
xx,241254757862731865_micro_set2_BTS_v1,AMP
ok,24284640184332760_micro_set1_RSICB_v1,success
ok,250371626940787063_micro_set1_MD_5_BIS_v1,success
ok,13798219585867686_micro_set0_TEX_v1,success
xx,22427562773435721_micro_set2_RSD_v1,AMP
ok,216039563657137291_micro_set2_PLT_DOC_v1,success
ok,2243959861557545_micro_set2_ACT_410_v1,success
xx,21669437565612219_micro_set2_TEX_ALOT_v1,AMP
ok,21711775824918478_micro_set2_AWA_v1,success
ok,22587304548533684_micro_set0_MD_MIX_v1,success
ok,226175652230195937_micro_set1_PNU_v1,success
ok,24586278573673119_micro_set0_BCT_v1,success
ok,217153312919644184_micro_set2_FNG_v1,success
xx,21776906376108559_micro_set1_INS_2_v1,AMP
xx,21809964151525879_micro_set0_PLK_v1,AMP
ok,21889423959321728_micro_set2_FNG_v1,success
ok,24623160148692706_micro_set0_CRS_v1,success
xx,245779664852397678_micro_set0_PLK_v1,OOM
ok,25050722616069637_micro_set0_BRD_v1,success
xx,25066405294243288_micro_set0_SPT_v1,batch_size>dataset_size
xx,25109572450860669_micro_set1_ACT_40_v1,AMP
xx,2201448963022963_micro_set2_FNG_v1,OOM
xx,25109896304355659_micro_set1_INS_2_v1,AMP
xx,2514974605317885_micro_set0_SPT_v1,OOM
xx,22101548853272439_micro_set0_MD_MIX_v1,AMP
ok,22137442802957601_micro_set0_SPT_v1,success
ok,27020656778119321_micro_set1_DOG_v1,success
xx,22388426412085007_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,271073376657843110_micro_set1_MD_5_BIS_v1,success
ok,22623035282358618_micro_set0_CRS_v1,success
xx,22702195140125065_micro_set2_PRT_v1,AMP
ok,22889207105478516_micro_set0_BRD_v1,success
xx,24653092770095531_micro_set1_DOG_v1,AMP
ok,24675034683227090_micro_set1_MD_5_BIS_v1,success
xx,22893403551858339_micro_set0_CRS_v1,OOM
xx,22962580272994021_micro_set2_BTS_v1,AMP
xx,229910612859136477_micro_set1_INS_2_v1,AMP
ok,23046164737704075_micro_set2_MD_6_v1,success
ok,247889247228015944_micro_set0_FLW_v1,success
ok,247454155543737616_micro_set0_CRS_v1,success
ok,248805706678587163_micro_set1_PNU_v1,success
ok,24898833200497257_micro_set1_TEX_DTD_v1,success
xx,22615322089111277_micro_set0_PLK_v1,OOM
xx,2491354266342001_micro_set2_ACT_410_v1,diverged
ok,24982593718888611_micro_set0_MD_MIX_v1,success
xx,23185201363171881_micro_set1_MD_5_BIS_v1,diverged
ok,25014150976318466_micro_set0_PLT_VIL_v1,success
ok,2713855278669156_micro_set1_TEX_DTD_v1,success
ok,252141348090364605_micro_set0_CRS_v1,success
ok,24182559508144223_micro_set1_MD_5_BIS_v1,success
ok,24489815872249422_micro_set2_FNG_v1,success
xx,25221006900983537_micro_set2_FNG_v1,batch_size>dataset_size
ok,2526318140183530_micro_set1_MD_5_BIS_v1,success
ok,165290694568209822_micro_set1_TEX_DTD_v1,success
xx,25495895935679758_micro_set2_FNG_v1,OOM
ok,16595870908910188_micro_set0_RESISC_v1,success
ok,25565411474223279_micro_set1_MD_5_BIS_v1,success
xx,27176940033057885_micro_set2_RSD_v1,AMP
ok,257502128250056315_micro_set2_ACT_410_v1,success
