,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
5068,xx,288726870763429638_micro_set2_PRT_v1,OOM,,,,,,,,,,
5069,ok,28508848728863469_micro_set1_INS_2_v1,success,,,,,,,,,,
5070,xx,28936905954702700_micro_set0_SPT_v1,OOM,,,,,,,,,,
5071,xx,28564534138405813_micro_set0_SPT_v1,AMP,,,,,,,,,,
5072,ok,28395920670940644_micro_set2_INS_v1,success,,,,,,,,,,
5073,xx,31319321097019900_micro_set0_BCT_v1,OOM,,,,,,,,,,
5074,ok,284361872222253673_micro_set0_PLT_VIL_v1,success,,,,,,,,,,
5075,xx,314781370629564799_micro_set0_PLT_VIL_v1,OOM,,,,,,,,,,
5076,xx,30874664537871442_micro_set0_FLW_v1,batch_size>dataset_size,,,,,,,,,,
5077,xx,30892172207724485_micro_set1_APL_v1,batch_size>dataset_size,,,,,,,,,,
5078,ok,27266698774342326_micro_set0_PLK_v1,success,,,,,,,,,,
5079,ok,31574441068430493_micro_set2_ACT_410_v1,success,,,,,,,,,,
5080,xx,32806276158339575_micro_set2_BTS_v1,diverged,,,,,,,,,,
5081,xx,30948418715540789_micro_set1_INS_2_v1,OOM,,,,,,,,,,
5082,ok,328485556006031910_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5083,ok,30985156749081209_micro_set1_ACT_40_v1,success,,,,,,,,,,
5084,ok,18532821745925553_micro_set1_MED_LF_v1,success,,,,,,,,,,
5085,xx,18569528453562886_micro_set1_RSICB_v1,OOM,,,,,,,,,,
5086,ok,3171219857775368_micro_set1_ACT_40_v1,success,,,,,,,,,,
5087,xx,18612845653805993_micro_set2_MD_6_v1,AMP,,,,,,,,,,
5088,xx,1857451477394871_micro_set0_SPT_v1,OOM,,,,,,,,,,
5089,ok,186207761559160304_micro_set0_FLW_v1,success,,,,,,,,,,
5090,ok,3292289236440163_micro_set1_INS_2_v1,success,,,,,,,,,,
5091,ok,31068339969926586_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5092,ok,29125783267262831_micro_set1_RSICB_v1,success,,,,,,,,,,
5093,ok,28794800113294737_micro_set1_INS_2_v1,success,,,,,,,,,,
5094,ok,31099638045869574_micro_set1_RSICB_v1,success,,,,,,,,,,
5095,ok,29396524294510003_micro_set0_SPT_v1,success,,,,,,,,,,
5096,ok,27507166688966600_micro_set2_TEX_ALOT_v1,success,,,,,,,,,,
5097,xx,33028512545345283_micro_set2_BTS_v1,OOM,,,,,,,,,,
5098,ok,33133190928237534_micro_set0_CRS_v1,success,,,,,,,,,,
5099,xx,31153093168034717_micro_set0_BCT_v1,OOM,,,,,,,,,,
5100,ok,28825623615294007_micro_set1_PNU_v1,success,,,,,,,,,,
5101,xx,18695160456939017_micro_set1_TEX_DTD_v1,diverged,,,,,,,,,,
5102,xx,28961405149942875_micro_set2_INS_v1,AMP,,,,,,,,,,
5103,ok,28978979704736405_micro_set2_PRT_v1,success,,,,,,,,,,
5104,ok,275758020983319_micro_set1_ACT_40_v1,success,,,,,,,,,,
5105,ok,31739680755515201_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5106,ok,27656604552266692_micro_set0_RESISC_v1,success,,,,,,,,,,
5107,ok,276585947170751633_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5108,xx,3054698007451559_micro_set1_DOG_v1,batch_size>dataset_size,,,,,,,,,,
5109,ok,30631014163760927_micro_set2_TEX_ALOT_v1,success,,,,,,,,,,
5110,ok,294073514544208486_micro_set2_RSD_v1,success,,,,,,,,,,
5111,ok,29421473853805684_micro_set0_FLW_v1,success,,,,,,,,,,
5112,ok,30687046349598030_micro_set2_AWA_v1,success,,,,,,,,,,
5113,ok,277049892652192203_micro_set0_MD_MIX_v1,success,,,,,,,,,,
5114,xx,29434670862039786_micro_set0_RESISC_v1,OOM,,,,,,,,,,
5115,ok,27792564477692588_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5116,ok,286697884086661573_micro_set0_BCT_v1,success,,,,,,,,,,
5117,xx,30810863269674633_micro_set2_ACT_410_v1,success,,,,,,,,,,
5118,ok,18785362258175231_micro_set2_ACT_410_v1,success,,,,,,,,,,
5119,ok,3074915825568030_micro_set2_INS_v1,success,,,,,,,,,,
5120,ok,297948143699525727_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5121,xx,3085758903548498_micro_set2_BTS_v1,success,,,,,,,,,,
5122,xx,31304019274905938_micro_set1_RSICB_v1,OOM,,,,,,,,,,
5123,ok,2980590515344766_micro_set0_CRS_v1,success,,,,,,,,,,
5124,xx,30867296064453628_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
5125,xx,31463402752232135_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,,
5126,ok,31561562190574739_micro_set0_RESISC_v1,success,,,,,,,,,,
5127,ok,18813582896100236_micro_set2_INS_v1,success,,,,,,,,,,
5128,ok,309022289737546557_micro_set2_MD_6_v1,success,,,,,,,,,,
5129,ok,188184825008545396_micro_set0_TEX_v1,success,,,,,,,,,,
5130,xx,31987091256505703_micro_set0_TEX_v1,batch_size>dataset_size,,,,,,,,,,
5131,xx,32067063844545549_micro_set0_BRD_v1,OOM,,,,,,,,,,
5132,xx,29830623139206377_micro_set2_AWA_v1,batch_size>dataset_size,,,,,,,,,,
5133,ok,30999519614612661_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5134,ok,30999519614612661_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5135,xx,31651216952697387_micro_set1_PNU_v1,OOM,,,,,,,,,,
5136,xx,29315338042841151_micro_set1_TEX_DTD_v1,AMP,,,,,,,,,,
5137,xx,29316602720714209_micro_set2_RSD_v1,AMP,,,,,,,,,,
5138,ok,29339847941596848_micro_set2_PRT_v1,success,,,,,,,,,,
5139,ok,2936540253602959_micro_set0_BCT_v1,success,,,,,,,,,,
5140,ok,318222459575515418_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5141,ok,287111688057745353_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5142,xx,27922125194629519_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
5143,ok,31923248139788259_micro_set0_RESISC_v1,success,,,,,,,,,,
5144,ok,28015564694573099_micro_set0_FLW_v1,success,,,,,,,,,,
5145,ok,1551802441096238_micro_set0_CRS_v1,success,,,,,,,,,,
5146,ok,28841171367839946_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5147,xx,2792125269088663_micro_set1_APL_v1,OOM,,,,,,,,,,
5148,ok,31035309816839543_micro_set0_BCT_v1,success,,,,,,,,,,
5149,ok,313061746296796813_micro_set2_RSD_v1,success,,,,,,,,,,
5150,xx,281117210276976874_micro_set1_MD_5_BIS_v1,OOM,,,,,,,,,,
5151,ok,28115625569764116_micro_set2_MD_6_v1,success,,,,,,,,,,
5152,ok,28867212959031542_micro_set0_CRS_v1,success,,,,,,,,,,
5153,ok,15536592777517726_micro_set0_BCT_v1,success,,,,,,,,,,
5154,xx,28240533641207429_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
5155,xx,28236909623694651_micro_set0_BRD_v1,OOM,,,,,,,,,,
5156,xx,2947914095705728_micro_set1_DOG_v1,batch_size>dataset_size,,,,,,,,,,
5157,ok,2890239486899588_micro_set1_MED_LF_v1,success,,,,,,,,,,
5158,xx,1886878299126688_micro_set1_DOG_v1,batch_size>dataset_size,,,,,,,,,,
5159,ok,15540769979019746_micro_set2_RSD_v1,success,,,,,,,,,,
5160,xx,321398727503639777_micro_set0_RESISC_v1,batch_size>dataset_size,,,,,,,,,,
5161,xx,18884786873779663_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,,
5162,xx,3362153911181691_micro_set2_PLT_DOC_v1,OOM,,,,,,,,,,
5163,ok,29034605504973534_micro_set2_RSD_v1,success,,,,,,,,,,
5164,ok,29034605504973534_micro_set2_RSD_v1,success,,,,,,,,,,
5165,xx,189308878590491243_micro_set2_INS_v1,batch_size>dataset_size,,,,,,,,,,
5166,ok,336575914336656563_micro_set0_BCT_v1,success,,,,,,,,,,
5167,ok,2951704486217189_micro_set0_PLK_v1,success,,,,,,,,,,
5168,ok,30095999606662535_micro_set0_PLT_VIL_v1,success,,,,,,,,,,
5169,ok,3022083185083251_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5170,xx,29521659288151269_micro_set2_RSD_v1,diverged,,,,,,,,,,
5171,ok,155437326376230031_micro_set2_MD_6_v1,success,,,,,,,,,,
5172,xx,29627170400093173_micro_set0_BCT_v1,OOM,,,,,,,,,,
5173,xx,29721100246917635_micro_set2_RSD_v1,AMP,,,,,,,,,,
5174,xx,29767981116519211_micro_set2_FNG_v1,AMP,,,,,,,,,,
5175,xx,29734661281961644_micro_set1_INS_2_v1,OOM,,,,,,,,,,
5176,ok,29770726483723630_micro_set2_INS_v1,success,,,,,,,,,,
5177,ok,19005477673749253_micro_set1_INS_2_v1,success,,,,,,,,,,
5178,xx,325824678868876668_micro_set0_FLW_v1,OOM,,,,,,,,,,
5179,xx,33682775001015099_micro_set1_APL_v1,diverged,,,,,,,,,,
5180,ok,337766864770687252_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5181,ok,32039188238465834_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5182,xx,33803248695013873_micro_set1_INS_2_v1,AMP,,,,,,,,,,
5183,ok,321192818289067675_micro_set2_ACT_410_v1,success,,,,,,,,,,
5184,ok,285758858760177_micro_set2_INS_v1,success,,,,,,,,,,
5185,ok,32708614276237166_micro_set0_FLW_v1,success,,,,,,,,,,
5186,xx,34027932121152899_micro_set0_PLT_VIL_v1,OOM,,,,,,,,,,
5187,ok,34145768745806493_micro_set0_BRD_v1,success,,,,,,,,,,
5188,xx,34253734452311699_micro_set1_TEX_DTD_v1,batch_size>dataset_size,,,,,,,,,,
5189,ok,342952535766908692_micro_set2_TEX_ALOT_v1,success,,,,,,,,,,
5190,xx,32763244300576085_micro_set1_DOG_v1,AMP,,,,,,,,,,
5191,ok,34377339156113164_micro_set2_BTS_v1,success,,,,,,,,,,
5192,xx,155843756631556846_micro_set0_BCT_v1,batch_size>dataset_size,,,,,,,,,,
5193,ok,15589102204675010_micro_set1_MED_LF_v1,success,,,,,,,,,,
5194,ok,1561413688850570_micro_set2_PRT_v1,success,,,,,,,,,,
5195,ok,33365062574395492_micro_set0_RESISC_v1,success,,,,,,,,,,
5196,xx,34539586764423516_micro_set1_MD_5_BIS_v1,NoCUDA,,,,,,,,,,
5197,xx,34760728297135680_micro_set0_BRD_v1,NoCUDA,,,,,,,,,,
5198,xx,348702804034164766_micro_set2_INS_v1,NoCUDA,,,,,,,,,,
5199,xx,35051652018639742_micro_set2_PLT_DOC_v1,NoCUDA,,,,,,,,,,
5200,xx,35146077724793208_micro_set0_SPT_v1,NoCUDA,,,,,,,,,,
5201,ok,35282960212221662_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5202,xx,353445167333906301_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5203,xx,29135576654568500_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,,
5204,ok,156302694484594039_micro_set2_AWA_v1,success,,,,,,,,,,
5205,ok,33388101744943722_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5206,xx,29257277112303999_micro_set1_APL_v1,success,,,,,,,,,,
5207,ok,33505613419182621_micro_set1_APL_v1,success,,,,,,,,,,
5208,ok,2930906138692290_micro_set1_RSICB_v1,success,,,,,,,,,,
5209,xx,32257983338249172_micro_set2_RSD_v1,success,,,,,,,,,,
5210,ok,29963325224632994_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5211,xx,355030306208829966_micro_set1_DOG_v1,success,,,,,,,,,,
5212,ok,355234090960217228_micro_set0_BRD_v1,success,,,,,,,,,,
5213,xx,29986070531803658_micro_set0_CRS_v1,OOM,,,,,,,,,,
5214,ok,33731662857852457_micro_set0_PLK_v1,success,,,,,,,,,,
5215,xx,156362758815021979_micro_set1_APL_v1,OOM,,,,,,,,,,
5216,ok,326124840907478751_micro_set0_FLW_v1,success,,,,,,,,,,
5217,ok,3415490000908762_micro_set1_INS_2_v1,success,,,,,,,,,,
5218,ok,190243072675347136_micro_set0_BCT_v1,success,,,,,,,,,,
5219,ok,28659249441612129_micro_set2_RSD_v1,success,,,,,,,,,,
5220,ok,29346366162720223_micro_set0_MD_MIX_v1,success,,,,,,,,,,
5221,xx,190700509306771233_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
5222,ok,31344563307956209_micro_set2_ACT_410_v1,success,,,,,,,,,,
5223,xx,36476571422013766_micro_set0_FLW_v1,batch_size>dataset_size,,,,,,,,,,
5224,ok,366606746694992_micro_set2_INS_v1,success,,,,,,,,,,
5225,xx,2941749432218465_micro_set0_PLK_v1,batch_size>dataset_size,,,,,,,,,,
5226,ok,19103622375042226_micro_set2_INS_v1,success,,,,,,,,,,
5227,xx,31476117758706668_micro_set1_PLT_NET_v1,OOM,,,,,,,,,,
5228,xx,19155761196668422_micro_set1_MED_LF_v1,batch_size>dataset_size,,,,,,,,,,
5229,xx,191854393085334058_micro_set1_INS_2_v1,batch_size>dataset_size,,,,,,,,,,
5230,ok,29666127894428100_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5231,ok,19235514037458932_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5232,xx,29715809795399626_micro_set0_SPT_v1,batch_size>dataset_size,,,,,,,,,,
5233,xx,19240397988423712_micro_set2_TEX_ALOT_v1,batch_size>dataset_size,,,,,,,,,,
5234,ok,28850478901541884_micro_set0_CRS_v1,success,,,,,,,,,,
5235,xx,29747061053137182_micro_set1_RSICB_v1,OOM,,,,,,,,,,
5236,ok,30322651111522301_micro_set0_BRD_v1,success,,,,,,,,,,
5237,ok,29801160542929010_micro_set0_SPT_v1,success,,,,,,,,,,
5238,ok,1926876036887754_micro_set2_PRT_v1,success,,,,,,,,,,
5239,xx,31577597856926417_micro_set1_INS_2_v1,AMP,,,,,,,,,,
5240,ok,15669584595869670_micro_set1_ACT_40_v1,success,,,,,,,,,,
5241,ok,15669662308212187_micro_set2_MD_6_v1,success,,,,,,,,,,
5242,xx,3158427142591158_micro_set1_TEX_DTD_v1,NoCUDA,,,,,,,,,,
5243,xx,3167588955035537_micro_set0_MD_MIX_v1,batch_size>dataset_size,,,,,,,,,,
5244,ok,2892068605041081_micro_set0_SPT_v1,success,,,,,,,,,,
5245,ok,368316847178378937_micro_set0_BCT_v1,success,,,,,,,,,,
5246,ok,290573243334487452_micro_set1_PNU_v1,success,,,,,,,,,,
5247,xx,30011936159811669_micro_set1_APL_v1,AMP,,,,,,,,,,
5248,ok,300944609269964905_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5249,xx,301945535865652894_micro_set1_TEX_DTD_v1,batch_size>dataset_size,,,,,,,,,,
5250,xx,32838474650546959_micro_set0_BRD_v1,OOM,,,,,,,,,,
5251,xx,30227282370777026_micro_set0_RESISC_v1,OOM,,,,,,,,,,
5252,ok,30310825084702672_micro_set0_BRD_v1,success,,,,,,,,,,
5253,ok,30452347030565802_micro_set0_PLK_v1,success,,,,,,,,,,
5254,xx,330549534066905868_micro_set2_PRT_v1,OOM,,,,,,,,,,
5255,xx,19291974355270582_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
5256,xx,33339802349608767_micro_set2_FNG_v1,OOM,,,,,,,,,,
5257,xx,333991771563242607_micro_set2_RSD_v1,AMP,,,,,,,,,,
5258,xx,30497544977247077_micro_set0_FLW_v1,AMP,,,,,,,,,,
5259,ok,30464398127754773_micro_set0_BCT_v1,success,,,,,,,,,,
5260,ok,3052553266828635_micro_set0_TEX_v1,success,,,,,,,,,,
5261,xx,33545409400585397_micro_set0_BCT_v1,OOM,,,,,,,,,,
5262,xx,30693939339597591_micro_set0_FLW_v1,OOM,,,,,,,,,,
5263,ok,36991546207362457_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5264,ok,30698110754144529_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5265,xx,37366735394836042_micro_set2_PRT_v1,batch_size>dataset_size,,,,,,,,,,
5266,ok,30846290693765822_micro_set2_INS_v1,success,,,,,,,,,,
5267,ok,19373722567044179_micro_set0_MD_MIX_v1,success,,,,,,,,,,
5268,ok,375917749398789779_micro_set0_SPT_v1,success,,,,,,,,,,
5269,xx,30706106044219988_micro_set0_TEX_v1,OOM,,,,,,,,,,
5270,xx,30847365450243043_micro_set2_INS_v1,OOM,,,,,,,,,,
5271,xx,37642111277720423_micro_set2_INS_v1,OOM,,,,,,,,,,
5272,ok,376503376119637635_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5273,xx,3776238993796918_micro_set0_RESISC_v1,batch_size>dataset_size,,,,,,,,,,
5274,ok,1938730296348833_micro_set0_BCT_v1,success,,,,,,,,,,
5275,ok,30947413742106543_micro_set0_FLW_v1,success,,,,,,,,,,
5276,ok,19405559814186476_micro_set2_AWA_v1,success,,,,,,,,,,
5277,xx,380080073155406437_micro_set1_APL_v1,AMP,,,,,,,,,,
5278,ok,29269093956430425_micro_set2_ACT_410_v1,success,,,,,,,,,,
5279,xx,309541616494734467_micro_set2_MD_6_v1,OOM,,,,,,,,,,
5280,xx,30957390192851574_micro_set1_MD_5_BIS_v1,OOM,,,,,,,,,,
5281,xx,31004518094744830_micro_set0_FLW_v1,batch_size>dataset_size,,,,,,,,,,
5282,ok,3175331236588191_micro_set2_PRT_v1,success,,,,,,,,,,
5283,ok,29995435823587035_micro_set2_RSD_v1,success,,,,,,,,,,
5284,ok,34241237717644192_micro_set0_SPT_v1,success,,,,,,,,,,
5285,ok,34270063282509538_micro_set2_RSD_v1,success,,,,,,,,,,
5286,xx,300113459023248377_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,,
5287,xx,294064066217235913_micro_set1_RSICB_v1,AMP,,,,,,,,,,
5288,ok,29438624212614554_micro_set2_TEX_ALOT_v1,success,,,,,,,,,,
5289,xx,29481527163163181_micro_set1_PNU_v1,diverged,,,,,,,,,,
5290,ok,2956027730659457_micro_set1_MED_LF_v1,success,,,,,,,,,,
5291,xx,29626161950329378_micro_set0_RESISC_v1,batch_size>dataset_size,,,,,,,,,,
5292,ok,29692410714441417_micro_set0_TEX_v1,success,,,,,,,,,,
5293,ok,156833033141377918_micro_set2_FNG_v1,success,,,,,,,,,,
5294,ok,15683707685676932_micro_set0_SPT_v1,success,,,,,,,,,,
5295,ok,38170261006605137_micro_set2_ACT_410_v1,success,,,,,,,,,,
5296,ok,382725746335436713_micro_set1_MED_LF_v1,success,,,,,,,,,,
5297,ok,31021240181990594_micro_set2_ACT_410_v1,success,,,,,,,,,,
5298,xx,34270788629647847_micro_set0_RESISC_v1,AMP,,,,,,,,,,
5299,ok,38369499739754295_micro_set2_PRT_v1,success,,,,,,,,,,
5300,ok,34410317700046343_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
5301,ok,15691478075536693_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5302,xx,33855390131521139_micro_set2_INS_v1,batch_size>dataset_size,,,,,,,,,,
5303,ok,29728611005096048_micro_set0_TEX_v1,success,,,,,,,,,,
5304,xx,33874701555156600_micro_set1_ACT_40_v1,OOM,,,,,,,,,,
5305,xx,30115485434177296_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,,
5306,ok,157092739340194272_micro_set2_AWA_v1,success,,,,,,,,,,
5307,xx,30226161132259895_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
5308,xx,341136446179966198_micro_set1_PNU_v1,batch_size>dataset_size,,,,,,,,,,
5309,ok,3406211023354660_micro_set0_CRS_v1,success,,,,,,,,,,
5310,xx,30246121888026751_micro_set2_INS_v1,OOM,,,,,,,,,,
5311,xx,15741414161550997_micro_set1_ACT_40_v1,OOM,,,,,,,,,,
5312,xx,34163745253372222_micro_set1_INS_2_v1,batch_size>dataset_size,,,,,,,,,,
5313,ok,157579158371502739_micro_set1_ACT_40_v1,success,,,,,,,,,,
5314,ok,34506287077479446_micro_set0_BRD_v1,success,,,,,,,,,,
5315,xx,29956214846628887_micro_set0_BRD_v1,success,,,,,,,,,,
5316,xx,29979594958515047_micro_set0_PLT_VIL_v1,batch_size>dataset_size,,,,,,,,,,
5317,xx,300422957805295_micro_set2_RSD_v1,AMP,,,,,,,,,,
5318,ok,15785918950860544_micro_set0_PLK_v1,success,,,,,,,,,,
5319,ok,3020065878603646_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5320,ok,345187299181497966_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5321,ok,19454219083894788_micro_set1_INS_2_v1,success,,,,,,,,,,
5322,xx,3850829129181034_micro_set1_MED_LF_v1,OOM,,,,,,,,,,
5323,ok,320419195647310026_micro_set0_CRS_v1,success,,,,,,,,,,
5324,xx,30366302677469861_micro_set2_BTS_v1,AMP,,,,,,,,,,
5325,ok,30286847890605425_micro_set2_RSD_v1,success,,,,,,,,,,
5326,ok,30375774344223698_micro_set0_MD_MIX_v1,success,,,,,,,,,,
5327,ok,38626768403994530_micro_set1_DOG_v1,success,,,,,,,,,,
5328,ok,30396106698110385_micro_set1_DOG_v1,success,,,,,,,,,,
5329,ok,386481570075839764_micro_set1_PNU_v1,success,,,,,,,,,,
5330,xx,15795767988537359_micro_set2_RSD_v1,AMP,,,,,,,,,,
5331,xx,30483099351878202_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,,
5332,ok,3051410635648383_micro_set2_FNG_v1,success,,,,,,,,,,
5333,xx,305335825432642039_micro_set0_CRS_v1,AMP,,,,,,,,,,
5334,xx,30803991402845619_micro_set0_CRS_v1,OOM,,,,,,,,,,
5335,xx,38910415758571705_micro_set2_TEX_ALOT_v1,NoCUDA,,,,,,,,,,
5336,ok,308356608749523310_micro_set2_FNG_v1,success,,,,,,,,,,
5337,ok,19454734844741851_micro_set0_BRD_v1,success,,,,,,,,,,
5338,ok,3893914002339857_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5339,xx,30957210968903501_micro_set2_RSD_v1,AMP,,,,,,,,,,
5340,ok,303515767499905287_micro_set1_INS_2_v1,success,,,,,,,,,,
5341,ok,19595163763017549_micro_set2_AWA_v1,success,,,,,,,,,,
5342,ok,30362549325105413_micro_set0_FLW_v1,success,,,,,,,,,,
5343,ok,31082938790417398_micro_set1_DOG_v1,success,,,,,,,,,,
5344,ok,19625137550765066_micro_set1_ACT_40_v1,success,,,,,,,,,,
5345,ok,31172856831363848_micro_set1_APL_v1,success,,,,,,,,,,
5346,xx,310690536569965092_micro_set0_SPT_v1,OOM,,,,,,,,,,
5347,xx,31168089127526741_micro_set1_TEX_DTD_v1,batch_size>dataset_size,,,,,,,,,,
5348,ok,31217255595243116_micro_set1_INS_2_v1,success,,,,,,,,,,
5349,xx,19689005198484567_micro_set2_RSD_v1,OOM,,,,,,,,,,
5350,ok,31242193208925076_micro_set1_INS_2_v1,success,,,,,,,,,,
5351,ok,343457844006585524_micro_set1_MD_5_BIS_v1,success,,,,,,,,,,
5352,xx,3125940099335835_micro_set1_MD_5_BIS_v1,diverged,,,,,,,,,,
5353,xx,31262841382002731_micro_set2_INS_v1,batch_size>dataset_size,,,,,,,,,,
5354,ok,313471220571491_micro_set2_INS_v1,success,,,,,,,,,,
5355,ok,30391140979283815_micro_set0_RESISC_v1,success,,,,,,,,,,
5356,ok,310012052318901843_micro_set1_PNU_v1,success,,,,,,,,,,
5357,xx,19774062964030887_micro_set2_PLT_DOC_v1,diverged,,,,,,,,,,
5358,xx,39366345995103507_micro_set2_INS_v1,AMP,,,,,,,,,,
5359,xx,39484456358141221_micro_set0_RESISC_v1,OOM,,,,,,,,,,
5360,ok,15862488863492389_micro_set1_PNU_v1,success,,,,,,,,,,
5361,xx,1586662949147288_micro_set0_BRD_v1,success,,,,,,,,,,
5362,ok,159019014773288684_micro_set0_MD_MIX_v1,success,,,,,,,,,,
5363,ok,34629490359607125_micro_set0_TEX_v1,success,,,,,,,,,,
5364,ok,350494700362764867_micro_set1_MED_LF_v1,success,,,,,,,,,,
5365,xx,314182386876525429_micro_set2_FNG_v1,AMP,,,,,,,,,,
5366,ok,32064412836002244_micro_set1_APL_v1,success,,,,,,,,,,
5367,xx,32404107631630293_micro_set0_CRS_v1,cuDNN_error,,,,,,,,,,
5368,ok,32751314233640344_micro_set1_RSICB_v1,success,,,,,,,,,,
5369,ok,32778047775036943_micro_set1_ACT_40_v1,success,,,,,,,,,,
5370,xx,346583245840972121_micro_set1_INS_2_v1,OOM,,,,,,,,,,
5371,xx,31210344365975081_micro_set0_SPT_v1,batch_size>dataset_size,,,,,,,,,,
5372,ok,31226162321877669_micro_set2_ACT_410_v1,success,,,,,,,,,,
5373,ok,39566342430143240_micro_set0_TEX_v1,success,,,,,,,,,,
5374,xx,39657405740824349_micro_set0_BCT_v1,batch_size>dataset_size,,,,,,,,,,
5375,xx,3967425712796841_micro_set0_PLK_v1,AMP,,,,,,,,,,
5376,xx,3120989486661584_micro_set2_MD_6_v1,OOM,,,,,,,,,,
5377,ok,159143792165622176_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5378,xx,3986218524845709_micro_set1_ACT_40_v1,OOM,,,,,,,,,,
5379,ok,31246400837886152_micro_set0_TEX_v1,success,,,,,,,,,,
5380,ok,313851564833304565_micro_set0_FLW_v1,success,,,,,,,,,,
5381,xx,3161172690133684_micro_set1_TEX_DTD_v1,batch_size>dataset_size,,,,,,,,,,
5382,ok,31785446375792707_micro_set0_RESISC_v1,success,,,,,,,,,,
5383,xx,1591533364809482_micro_set2_ACT_410_v1,OOM,,,,,,,,,,
5384,xx,31843440814458284_micro_set1_ACT_40_v1,NoCUDA,,,,,,,,,,
5385,ok,15922838769075910_micro_set1_PLT_NET_v1,success,,,,,,,,,,
5386,xx,3513122596220017_micro_set0_FLW_v1,AMP,,,,,,,,,,
5387,ok,15923411619956948_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
5388,xx,35291297485685935_micro_set1_MD_5_BIS_v1,AMP,,,,,,,,,,
5389,xx,3146925965980417_micro_set1_APL_v1,OOM,,,,,,,,,,
5390,xx,31531024444833897_micro_set2_RSD_v1,AMP,,,,,,,,,,
5391,xx,3531068008308532_micro_set0_BCT_v1,AMP,,,,,,,,,,
5392,xx,316088334630555786_micro_set1_DOG_v1,AMP,,,,,,,,,,
5393,ok,354283853444598807_micro_set2_ACT_410_v1,success,,,,,,,,,,
5394,ok,3546331431750919_micro_set2_BTS_v1,success,,,,,,,,,,
5395,ok,159258569121304896_micro_set0_PLT_VIL_v1,success,,,,,,,,,,
5396,xx,15927907516524059_micro_set0_PLK_v1,NoCUDA,,,,,,,,,,
5397,ok,19795348602027028_micro_set0_PLT_VIL_v1,success,,,,,,,,,,
5398,xx,159548433895736071_micro_set0_TEX_v1,NoCUDA,,,,,,,,,,
5399,xx,159388370287066345_micro_set0_RESISC_v1,AMP,,,,,,,,,,
5400,xx,159738502393657451_micro_set1_PLT_NET_v1,NoCUDA,,,,,,,,,,
5401,xx,160040961869544987_micro_set1_TEX_DTD_v1,NoCUDA,,,,,,,,,,
5402,xx,160097173217826754_micro_set1_INS_2_v1,NoCUDA,,,,,,,,,,
5403,xx,160217658485228973_micro_set0_PLK_v1,NoCUDA,,,,,,,,,,
5404,xx,16032959801311218_micro_set1_ACT_40_v1,NoCUDA,,,,,,,,,,
5405,xx,16048093700407042_micro_set2_RSD_v1,NoCUDA,,,,,,,,,,
5406,xx,19804374075179065_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
